battery_id,capacity,rated_capacity,soh,cycle_number,amb_temp,discharge_duration,voltage_at_cutoff,cell_temp_end,charge_duration,charge_peak_temp,charge_mean_temp,charge_mean_voltage,charge_mean_current
B0005,1.80210690024615,1.8564874208181572,97.07078432300708,16,24,3429.407,3.288149052868925,35.810312891427124,9921.75,30.06078601207466,26.692190227813647,4.053495431054621,0.9687280220511733
B0005,1.802579500826209,1.8564874208181572,97.09624103091468,17,24,3409.484,3.260754100903525,36.24247715216247,10000.25,29.84105303532721,26.563313470921166,4.057009589497505,0.962205534079163
B0005,1.8030683142834096,1.8564874208181572,97.12257104811377,18,24,3390.422,3.2294668217844102,36.70221725120032,9936.031,29.90236309006016,26.525952764500225,4.056509050138727,0.9646896474341132
B0005,1.802777624719604,1.8564874208181572,97.1069130069902,19,24,3390.281,3.224378894859077,36.77890978053394,9989.532,30.108307461804788,26.591676949772925,4.055991881873581,0.9622720569618808
B0005,1.8470259949329195,1.8564874208181572,99.4903587398902,20,24,3591.734,3.2587403321633976,34.93481911198889,10158.782,30.32132377942574,26.645032205307864,4.056478346718693,0.9537153567418095
B0005,1.847417311283644,1.8564874208181572,99.51143705942721,21,24,3552.297,3.2180462147957645,36.06881902912957,10289.312,29.01875034428269,25.663244609650956,4.079851333950046,0.9411642330468535
B0005,1.8361774213478947,1.8564874208181572,98.90599854098059,22,24,3531.578,3.2573096268397737,35.57131957324699,10283.077999999994,29.35647195784361,26.015018000119397,4.057903790387568,0.9612867786553303
B0005,1.825780747577624,1.8564874208181572,98.34597999985365,23,24,3492.907,3.2802567474945943,35.495530791461825,10281.39,29.32754285404437,26.09181445728815,4.056383883924776,0.9632123836955072
B0005,1.8251136435078368,1.8564874208181572,98.31004632950898,24,24,3511.594,3.279765451158692,35.20943493671208,10081.797,28.938506516868497,25.70903005745027,4.058279288673889,0.969750668043904
B0005,1.825581504220376,1.8564874208181572,98.33524772367372,25,24,3431.9370000000054,3.2050689156049863,36.50765859144094,10797.328,28.754789972770777,25.473631563964574,4.065739463308086,0.9310567141504489
B0005,1.814031127508391,1.8564874208181572,97.7130847840027,26,24,3431.125,3.276866922356563,35.875137593603206,10099.218,28.688602374299094,25.427401199812188,4.0611501521821065,0.9648375330851495
B0005,1.8147691941158937,1.8564874208181572,97.75284086310275,27,24,3412.406,3.2311300277309924,36.32486455253682,10078.719,28.633407089003214,25.37095530984966,4.060647477294544,0.9656310887431298
B0005,1.813969388710352,1.8564874208181572,97.70975921350077,28,24,3410.688,3.2220257725268318,36.40687719604908,10617.375,28.589954117359028,25.27368217034848,4.067270138639282,0.9343625511181636
B0005,1.802765665167823,1.8564874208181572,97.10626880376819,29,24,3410.718,3.290082793730788,35.87417260042261,10564.157,28.50176643400805,25.188122631656274,4.066270157384749,0.9378723891405097
B0005,1.804077040117352,1.8564874208181572,97.17690623092356,30,24,3392.719,3.2511761852414898,36.40595071319766,10143.984,28.530897709955585,25.208644345593083,4.063497194671534,0.9583515841331876
B0005,1.8518025516704488,1.8564874208181572,99.74764875349149,31,24,3470.672,3.249283482317545,36.28230124882153,10790.452999999994,28.577658552419905,25.22309620072603,4.070367166586395,0.923985399312232
B0005,1.8307038456739428,1.8564874208181572,98.61116348782738,32,24,3414.109,3.260087599199005,36.73981915365346,10442.891,28.9596644463361,25.60871637467594,4.0705017213426595,0.9376239238395175
B0005,1.8199041089501269,1.8564874208181572,98.02943389447218,33,24,3395.219,3.281146601420838,36.49603036085123,1674.484,24.01713143780734,23.90418141837992,4.210968137972063,0.007324025713166321
B0005,1.809307963702852,1.8564874208181572,97.45867078945716,34,24,3386.0,3.309371520154756,36.04392363754878,10113.656,28.988708015070493,25.487835720020833,4.130785490934083,0.6962458837408647
B0005,1.80460990458052,1.8564874208181572,97.20560906279803,35,24,3368.187,3.295594467656429,36.224445388722245,10137.89,29.096040691287843,25.536147530542536,4.1327876409997755,0.6900210401744443
B0005,1.7993770651972192,1.8564874208181572,96.92374130950107,36,24,3368.266,3.317198245350349,36.4812957908369,10651.657,28.801172039065204,25.116393283510156,4.137730987261442,0.652562076583841
B0005,1.7884432335370462,1.8564874208181572,96.3347886703631,37,24,3358.719,3.3478185065039905,35.98576133404224,10032.485,28.45707570576707,24.93654575305907,4.135482199390235,0.6894028487761956
B0005,1.7829230484252725,1.8564874208181572,96.03744299218226,38,24,3339.5,3.337821923904857,36.10148288661278,10574.297,28.65264667440442,25.09997200587896,4.139326441744097,0.6521290223116658
B0005,1.7730337158018288,1.8564874208181572,95.50475246530083,39,24,3331.265,3.364372479379788,35.85921779613712,10461.735,28.89882403975921,25.23821057111374,4.138977878664847,0.6568967324675313
B0005,1.773037755078937,1.8564874208181572,95.50497004162604,40,24,3321.188,3.336014493650917,36.40939106353368,9993.062000000004,28.633513419804636,25.076721129383717,4.1375438860840354,0.6848687577377983
B0005,1.7678721106662054,1.8564874208181572,95.22672175646098,41,24,3321.844,3.3556596279465505,36.77364625897009,10602.281,28.473512860821305,24.785407292651822,4.142130778874384,0.6428013189320935
B0005,1.762315070409309,1.8564874208181572,94.92739086983167,42,24,3311.828,3.3614901977112828,36.84756031613252,10667.969,28.25409621799234,24.684734315899224,4.143752782064051,0.6353957512752217
B0005,1.7676172924938447,1.8564874208181572,95.21299593373236,43,24,3327.391,3.3469681219757663,36.710913950008646,10504.781,28.7817612001126,25.22288378016189,4.142407348200686,0.6449433922641589
B0005,1.762668359743147,1.8564874208181572,94.9464208578551,44,24,3312.078,3.37121004922177,36.38019708149852,10246.781,29.23971116417461,25.651300573733486,4.140988175836149,0.6592412796626481
B0005,1.7517304870664143,1.8564874208181572,94.35725054869609,45,24,3293.172,3.379951819113273,36.18051449762449,10166.218999999996,29.20215112477588,25.56869332326285,4.141220239838989,0.6624066950520238
B0005,1.7418496047960008,1.8564874208181572,93.82501520146927,46,24,3275.328,3.391867015789506,36.07117791713765,10804.922,28.994866075880225,25.077792180591818,4.145471994664564,0.6261909523367005
B0005,1.7360913511847138,1.8564874208181572,93.51484592444021,47,24,3265.016,3.389321801243052,36.06727402125495,10758.985,28.689379753778315,24.88199584693937,4.14506668505229,0.6255590922646385
B0005,1.7936240148573608,1.8564874208181572,96.61385230754257,48,24,3328.937,3.2399604434797045,39.3970785606374,10317.515,28.49879598287713,24.755786611089874,4.1439383443857984,0.6488218351577303
B0005,1.7831890223273277,1.8564874208181572,96.0517697201241,49,24,3329.266,3.3111276397349085,38.247906639492925,10805.734,28.4799079867521,24.65584653038715,4.1476035836811835,0.6152408363821583
B0005,1.7673642076278957,1.8564874208181572,95.19936347583842,50,24,3301.579,3.332862126292085,37.66314806698494,9946.391,29.03785527005412,25.34567237446073,4.144169219623314,0.665558475974455
B0005,1.7570177850353066,1.8564874208181572,94.64205172265513,51,24,3283.563,3.333761215364808,37.41262017644247,10063.547,31.18771774040504,27.39475675387948,4.131849671664145,0.6848433296419464
B0005,1.7468706179837907,1.8564874208181572,94.09547290193552,52,24,3275.125,3.3615057492929536,36.98304922331543,10376.172,30.58205646098756,26.626627428960465,4.137762150724724,0.6556671395283481
B0005,1.7417172507457144,1.8564874208181572,93.81788592880078,53,24,3265.656,3.352855281098351,37.11383316836962,9756.858999999997,29.82743733628493,26.04654968144386,4.136417646225785,0.6916168312082189
B0005,1.7364225056478186,1.8564874208181572,93.53268361401416,54,24,3266.093,3.365152081676328,37.44763048314265,10610.906,29.510756491862573,25.58194804682325,4.143293464486577,0.6328237481397365
B0005,1.7263217239235826,1.8564874208181572,92.98860334657101,55,24,3257.594,3.385772859851924,36.88044924018355,9978.078,29.242612704276365,25.49138644694599,4.141204436224519,0.668387782555242
B0005,1.7158065389330133,1.8564874208181572,92.42220117908766,56,24,3248.593,3.4084431860543454,36.63224569054377,10246.984,29.46211881227136,25.701157771778043,4.143218012656776,0.6491951599580638
B0005,1.710533351135192,1.8564874208181572,92.1381600518121,57,24,3238.766,3.409832097176257,36.73387962246392,10437.047,29.50834432489215,25.613934369346374,4.144865101412786,0.6352097009956666
B0005,1.706014499648521,1.8564874208181572,91.89475137389714,58,24,3240.14,3.417268005174641,36.8279861699404,10805.827999999994,29.374561267657025,25.46355915016756,4.147948571482696,0.6090395837543104
B0005,1.7003110272642588,1.8564874208181572,91.587532896664,59,24,3230.109,3.421833588845415,37.08800148686054,10805.375,29.242377848768918,25.33969655722996,4.149201403617409,0.6063799232898632
B0005,1.6945798601797897,1.8564874208181572,91.27882263985315,60,24,3229.7810000000027,3.4271424058700943,36.75804958950036,10685.968,29.194410076554547,25.31525129117544,4.149406779823056,0.6108325931216374
B0005,1.6849029086609286,1.8564874208181572,90.75757205607076,61,24,3212.469,3.438178718052601,36.66588768076837,10588.64,29.65122582795794,25.828563716440225,4.149090663397314,0.6146512973678118
B0005,1.6744741591159715,1.8564874208181572,90.19582574806932,62,24,3213.219,3.465640472585762,36.22708832315917,10736.094,29.592983253559662,25.734607118644373,4.150424193061779,0.6043008559339098
B0005,1.6745692479879102,1.8564874208181572,90.20094772578231,63,24,3203.578,3.4449859354526846,36.83574345076078,9790.859,29.51162108922301,25.76108296721704,4.146085129079872,0.661310694665889
B0005,1.663716375981405,1.8564874208181572,89.61635599169331,64,24,3195.125,3.467467091298206,36.31129508167242,10274.359,29.367459158203413,25.5710909319272,4.1499193977728535,0.626550719865184
B0005,1.659013868748246,1.8564874208181572,89.36305466681351,65,24,3195.312999999994,3.4717300013545747,36.57728194283014,10711.063,29.23737726861414,25.430453941726718,4.153218272900694,0.5961783460440803
B0005,1.6538540573335014,1.8564874208181572,89.08512057704357,66,24,3186.297,3.466070335739485,36.61716358490872,10806.015,29.660660346177963,25.88337057270213,4.153201426027839,0.591163548788176
B0005,1.642653782130131,1.8564874208181572,88.48181591266643,67,24,3176.438,3.485289154748911,36.285029218085896,10481.047,29.685994740308107,25.87474661521862,4.152014646554811,0.6076684839192972
B0005,1.6378578430223698,1.8564874208181572,88.22348186450749,68,24,3167.593,3.480022171118444,36.404097755139176,10153.36,29.59730563243775,25.80758127668049,4.151753271023818,0.6238567212454819
B0005,1.6327350407099108,1.8564874208181572,87.94754127611388,69,24,3167.719,3.4875727291181726,36.33612654330331,10662.468,29.46753663391266,25.5954074570814,4.1547198806162084,0.591628247145044
B0005,1.6277528915533617,1.8564874208181572,87.67917699307696,70,24,3159.077999999994,3.4845831403089607,36.42204257964045,10494.625,29.38033885422808,25.550537731861375,4.154952006139019,0.5968690147321589
B0005,1.622125485521159,1.8564874208181572,87.37605584239755,71,24,3148.829,3.4840044121584226,36.46650026862773,10467.75,29.43349608540407,25.612623072192534,4.155379997866794,0.5972973992880868
B0005,1.6113256603765849,1.8564874208181572,86.79432148624367,72,24,3149.094,3.508463137681321,36.01706887738058,9904.406,29.478594943854127,25.748665763785183,4.153316766159906,0.6292572025313986
B0005,1.6065631397488385,1.8564874208181572,86.53778753000239,73,24,3140.547,3.5037872856177814,36.12135272151406,10805.656,29.485508821517055,25.6042633567313,4.157897041005441,0.5745464300808845
B0005,1.6015142233917594,1.8564874208181572,86.26582682073706,74,24,3131.625,3.500128756881619,36.20196694501621,10777.328,29.46840138001844,25.594290723516522,4.158301579574543,0.5742692502982739
B0005,1.590369231400328,1.8564874208181572,85.66549999565575,75,24,3121.907,3.517670766414221,35.866603104888924,10745.86,29.44580647381156,25.571898601563962,4.159047289093139,0.5719762498110235
B0005,1.5857889968242211,1.8564874208181572,85.41878490754121,76,24,3122.125,3.5174486086806094,35.80553827573819,10806.781,29.461354450795127,25.578913233960286,4.159718967989124,0.5667429941903227
B0005,1.5849430707374117,1.8564874208181572,85.3732189598637,77,24,3121.672,3.516013267212138,35.6702666979063,10806.593999999996,29.419371934150707,25.533341503049385,4.160264481810484,0.5656098440223736
B0005,1.5955263892495937,1.8564874208181572,85.94329115068511,78,24,3120.86,3.496983701999225,36.34696099274405,10429.547,29.36719581714494,25.528501101408494,4.159689082589738,0.5820893376953541
B0005,1.5747301747801037,1.8564874208181572,84.82309964083234,79,24,3103.828,3.5202208637731656,35.52300699242159,10807.094,29.297103402943527,25.343485567182302,4.161677857625895,0.5593668610796282
B0005,1.5649019950937946,1.8564874208181572,84.29370312695895,80,24,3095.094,3.5292256839082072,35.266958925197905,10719.016,29.548289844330217,25.74425872850638,4.162950996258241,0.5624551525691621
B0005,1.5597659473370362,1.8564874208181572,84.01704907053153,81,24,3095.781,3.5307259447794728,35.3504279543354,10806.437000000004,29.561095605794584,25.595338590346493,4.1610139719432,0.5627679624873888
B0005,1.5594815668184234,1.8564874208181572,84.00173086716404,82,24,3094.328,3.521290948363061,35.94137693420669,10805.265,29.01964710756013,25.09978697110705,4.1629084383191435,0.5562210579029739
B0005,1.55468935359061,1.8564874208181572,83.74359751414075,83,24,3086.531,3.5235359008769405,36.04660208501775,10208.062,28.88550118608269,25.109807178550145,4.161556080063684,0.5854608883421437
B0005,1.5488741079890418,1.8564874208181572,83.43035835418966,84,24,3085.625,3.5255241756932247,35.84567238345344,10807.219,29.195907400785316,25.371319727334306,4.163963297107284,0.5499619432864398
B0005,1.538236598942558,1.8564874208181572,82.85736718133293,85,24,3067.203,3.5348337871327056,35.579783237597425,10805.906,29.781642735382384,25.937420351426873,4.163591474928629,0.5500855345895312
B0005,1.527914258251028,1.8564874208181572,82.30135260370757,86,24,3058.157,3.5459029204528467,35.18876167083574,10655.937000000004,29.71020972616952,25.854633339319907,4.1634038590427345,0.5559954002248091
B0005,1.5285252629756445,1.8564874208181572,82.33426447360578,87,24,3058.812,3.536266004226858,35.64399546549477,10117.172,29.58766933151088,25.7875421158109,4.161977850610306,0.5846599146768487
B0005,1.522647325284378,1.8564874208181572,82.01764839394089,88,24,3058.578,3.5468067055591166,35.70451576896293,10805.86,29.26425769721006,25.344864067680145,4.165623166892737,0.5423706529012249
B0005,1.5174859938489869,1.8564874208181572,81.73963242800902,89,24,3049.328,3.5480287197333853,35.75012465537795,10806.328,29.166832065867634,25.2776605000605,4.166393374523762,0.5391223880182359
B0005,1.605818899130659,1.8564874208181572,86.49769888680268,90,24,3177.219,3.5250502230997878,36.01263661852166,10744.828,29.64168246762455,25.790973204291312,4.165957512196699,0.5425796127463848
B0005,1.5638491446744425,1.8564874208181572,84.23699116610504,91,24,3082.937,3.494044837570843,36.76362118255289,10804.797000000006,29.84083319742673,25.936121509912226,4.166355420900779,0.537424633584394
B0005,1.5480915247767786,1.8564874208181572,83.38820438085877,92,24,3074.266,3.51004183648376,36.50230588330288,10802.578,29.683647277202677,25.891013405303514,4.165583011785556,0.5455321253346221
B0005,1.5323755631868592,1.8564874208181572,82.5416615272049,93,24,3066.0,3.5359247595765018,35.91017220677914,10544.452999999994,30.299187661483774,26.428001536271292,4.161450485098774,0.5659145930808275
B0005,1.5269528268489705,1.8564874208181572,82.24956494324319,94,24,3056.437,3.5293508069521957,35.8789724790072,10701.125,30.159651359558897,26.21556986443908,4.163428705620306,0.5517468859825273
B0005,1.5169573017136326,1.8564874208181572,81.7111543392579,95,24,3048.219,3.5418570338179896,35.62922817025395,10805.813,29.922619314028488,25.960695609651008,4.165103475733391,0.5403687480973643
B0005,1.511897596014269,1.8564874208181572,81.43861246029738,96,24,3039.218,3.540101144510816,35.75119139564094,10693.438,29.78904227222681,25.838168915840228,4.1653575923861625,0.5445908373365941
B0005,1.5065638960681105,1.8564874208181572,81.15131183620761,97,24,3039.047,3.545308234960168,35.64438752174055,10708.406,29.7396171935254,25.811823765569297,4.166173127483916,0.5398317988996301
B0005,1.5015453526671363,1.8564874208181572,80.88098717121404,98,24,3030.375,3.543070358154518,35.71781750151812,10805.297000000006,29.817451931587808,25.866599042915983,4.166879439346124,0.5333558181112956
B0005,1.4908444050400238,1.8564874208181572,80.30457886878685,99,24,3021.0,3.5580353781991203,35.468157504838004,10363.61,29.8049746499794,25.932238529516262,4.165825699352581,0.5543234174406875
B0005,1.485868384561201,1.8564874208181572,80.0365447079828,100,24,3021.75,3.5619975525663654,35.41772195105018,10805.094,29.81518660623584,25.8627841242131,4.16768143102544,0.5293894058764592
B0005,1.480413677976106,1.8564874208181572,79.74272604140162,101,24,3012.265,3.5617346249744624,35.44065808413917,10805.5,29.83668457312636,25.876664410701412,4.168396588809721,0.5259649128373239
B0005,1.4752095869031632,1.8564874208181572,79.46240682056633,102,24,3002.641,3.5627431724748324,35.439411621482165,10806.844,29.863474041359535,25.90081245653995,4.168735204362698,0.5239037468586069
B0005,1.4859035988304024,1.8564874208181572,80.0384415303801,103,24,3012.0,3.544836812063795,35.71444213967455,10367.906000000004,29.84787986581688,25.961139619102717,4.167738533245542,0.5448665166311562
B0005,1.4960918298136696,1.8564874208181572,80.58723226653156,104,24,3020.11,3.5358343175174807,36.32232580944245,10806.719,29.817445053016,25.847581583069786,4.169622465731045,0.5200245527389034
B0005,1.4808005946928984,1.8564874208181572,79.76356737393388,105,24,3002.172000000006,3.544628258601667,36.14370701766192,10043.172,30.0408863638767,26.343040591685405,4.1683659306021825,0.5639413599870164
B0005,1.4697543268466824,1.8564874208181572,79.16855834115802,106,24,2992.703,3.556359815036754,35.81782913450557,10569.812,30.48411901998448,26.57680877670008,4.16712940529248,0.5404870941917305
B0005,1.4539012274845928,1.8564874208181572,78.31462853887025,107,24,2964.468,3.5574151609154883,35.64502538652201,9917.203,30.32099329258736,26.497126053434993,4.165918636441142,0.5700675452978637
B0005,1.454146206723569,1.8564874208181572,78.32782438583529,108,24,2983.375,3.570394142327151,35.3909783963713,10317.406,30.154996545118347,26.23246228056812,4.167385475237739,0.5366016791657899
B0005,1.455023751906683,1.8564874208181572,78.37509350133122,109,24,2975.297,3.557697563432477,35.90172424296188,10806.109,29.97682928823835,26.00097947167737,4.1703511098068216,0.5156965790545791
B0005,1.449042163761236,1.8564874208181572,78.05289427291895,110,24,2974.9850000000006,3.5621145720736376,35.87657254499655,10041.921,30.08507492258316,26.304406677546186,4.1685257209213695,0.5519868280845808
B0005,1.4386709371480566,1.8564874208181572,77.49424644709049,111,24,2966.25,3.576830514745812,35.37052396634794,10719.281,30.388201652887467,26.488314685413716,4.170374029841988,0.5161189019622676
B0005,1.433445432156979,1.8564874208181572,77.2127737620359,112,24,2956.359,3.5772132537111867,35.31944751936039,10804.719,30.35093185395905,26.360634597576503,4.171060912120711,0.5108698391293733
B0005,1.4333958900838095,1.8564874208181572,77.21010517012334,113,24,2956.344,3.569684885614067,35.63996182249638,10805.687,29.97632430805407,26.01371119236736,4.172102471144396,0.5067976189540665
B0005,1.42806487344776,1.8564874208181572,76.92294908297355,114,24,2956.406,3.5763051299071056,35.68616080887089,10011.406,30.07248837995513,26.29772392375029,4.169895005190017,0.5457592973240514
B0005,1.4229203181741186,1.8564874208181572,76.64583676775118,115,24,2947.266,3.5780032001762248,35.572241943508665,10806.625,30.336671946542243,26.460055536819578,4.172224402561897,0.5045087206649608
B0005,1.417429032731308,1.8564874208181572,76.35004777498813,116,24,2937.984,3.5782529159417336,35.41162230145362,10805.563,30.483128850170555,26.522125341707827,4.172390702305611,0.5033829401421355
B0005,1.412409228794446,1.8564874208181572,76.07965521102183,117,24,2929.125,3.57952648091485,35.29541793323776,10807.219,30.27485634618988,26.30450718951151,4.17292540089804,0.5011750295574352
B0005,1.412578792940193,1.8564874208181572,76.08878881159707,118,24,2928.454,3.573309098710338,35.60791877576871,10805.547,30.035870598156723,26.033862750089824,4.173506980483201,0.4996699404165846
B0005,1.4075983731469897,1.8564874208181572,75.82051768100096,119,24,2929.375,3.5808535254697578,35.72414943395157,10510.453,30.03736523711485,26.17387772606165,4.173120289801623,0.5119592557446062
B0005,1.4333920485221476,1.8564874208181572,77.20989824377314,120,24,2946.031,3.555891725331888,35.903997506455866,10202.781,30.35159105782284,26.580878454594334,4.171960284239058,0.5275401796076258
B0005,1.4382550176792908,1.8564874208181572,77.47184287655713,121,24,2955.438,3.551885409283692,36.11670037500237,10140.858999999997,30.67648939138071,26.844678208638012,4.171902834988741,0.5295981797881323
B0005,1.4173547174485526,1.8564874208181572,76.34604477007024,122,24,2937.625,3.5736151200402326,35.48818285942285,10340.672,30.448107672298725,26.650851656256684,4.1712738901121105,0.5301690858655698
B0005,1.406981663677643,1.8564874208181572,75.7872985240904,123,24,2929.078,3.582249809980573,35.09068818463004,10700.062999999996,30.60906521554531,26.644530238931335,4.171468491878122,0.5117506163543526
B0005,1.4012037783587623,1.8564874208181572,75.4760717819057,124,24,2918.375,3.5821071034262646,35.08313938846722,10628.938,30.19378282488405,26.22137188976638,4.172802234100528,0.5081028567646714
B0005,1.3967008232726328,1.8564874208181572,75.23351936621819,125,24,2919.812,3.5845442528815368,34.98209371471252,10807.109,29.93565783104292,25.981908446070978,4.174124314497429,0.4958471921502013
B0005,1.391284788852726,1.8564874208181572,74.9417837821699,126,24,2900.422,3.582997063524048,35.084719139558686,10722.515,29.8881671331284,25.95725861022818,4.174346392804098,0.49767808378817113
B0005,1.3862287677978349,1.8564874208181572,74.66944037718939,127,24,2901.375,3.585576080990165,34.94908275625882,10772.969,29.861095412731405,25.910664889466272,4.17489016638359,0.4930261850703223
B0005,1.3804366761974138,1.8564874208181572,74.357448411315,128,24,2901.187,3.59109083848252,34.70452784918293,10745.718999999996,29.859618167527618,25.915316403584885,4.17500186209585,0.4924938743507686
B0005,1.3752364150256224,1.8564874208181572,74.07733548873459,129,24,2891.64,3.594060583971402,34.667131314804806,10807.094,29.76623045605718,25.802951721831647,4.175515479681168,0.4881521312448845
B0005,1.3705128024895008,1.8564874208181572,73.82289732324249,130,24,2882.906,3.5911079597852744,34.73478777612848,10113.641,29.65906206204301,25.798431586046714,4.174292387595526,0.5207295046813237
B0005,1.37050855662704,1.8564874208181572,73.82266861916331,131,24,2883.265,3.5888120102866528,34.79017756073964,10585.812,29.636312800311195,25.716243739071537,4.17564359357871,0.49324912975351554
B0005,1.3647355108681518,1.8564874208181572,73.51170256067292,132,24,2882.969,3.5942147923006207,34.602741893421936,10806.562,29.674942267630755,25.721597233349875,4.176577322242164,0.48372769304027485
B0005,1.375392016895762,1.8564874208181572,74.08571700903983,133,24,2891.656,3.5833415219285625,35.2008024262739,10805.281000000004,29.66255999018432,25.681959267638916,4.176790229876768,0.4824487275661897
B0005,1.3861115151535393,1.8564874208181572,74.6631245442362,134,24,2901.25,3.5804307189370586,35.37656984223691,10733.391,29.574918567388583,25.624925482393323,4.176985790150989,0.4840444723396759
B0005,1.369850003583894,1.8564874208181572,73.78719555127385,135,24,2891.703,3.592441816132449,35.02073678939035,10805.547,30.03897977580012,26.214209031070983,4.177987238970751,0.485984933069235
B0005,1.3647827949260758,1.8564874208181572,73.5142495242232,136,24,2883.016,3.589331565362288,34.920082190571925,10751.266000000003,30.44925709999368,26.418135656045987,4.173973017733684,0.49112574705055223
B0005,1.3543220466259964,1.8564874208181572,72.95077959801873,137,24,2873.453,3.6022883230364853,34.51525447844097,10805.625,30.051459766235475,26.041050682309145,4.17659968208389,0.4829749186871232
B0005,1.3546417018378962,1.8564874208181572,72.96799787853683,138,24,2874.031,3.59702121364665,34.95922357150939,10806.672,29.83228995796081,25.78429991090836,4.177020484618747,0.4810830469866139
B0005,1.354703921319241,1.8564874208181572,72.97134934112404,139,24,2874.234,3.592312208409236,35.09464992185514,10502.453,29.749204122508385,25.89460433493637,4.176949472748766,0.4910575899778839
B0005,1.349314997503458,1.8564874208181572,72.68107407422197,140,24,2864.984,3.595500119430284,34.87110957277296,10689.219,30.125015931862148,26.21291162607548,4.177167687873663,0.4824992021317718
B0005,1.3441891937970554,1.8564874208181572,72.40497181525038,141,24,2855.093,3.596823461162057,34.64809421735341,10436.453999999998,30.142009338201905,26.189195744166067,4.176615170009567,0.4948718422742959
B0005,1.3389913790695755,1.8564874208181572,72.12499067079483,142,24,2855.625,3.6018356753071044,34.44831392782199,10193.25,29.84337505316045,25.925635492800915,4.176632324656065,0.5046731629853417
B0005,1.3389145230206971,1.8564874208181572,72.12085080709221,143,24,2855.594,3.599344813796693,34.76318323355694,10733.703,29.564480083595075,25.56161801380306,4.178482558143892,0.47658965552649
B0005,1.3340066759761655,1.8564874208181572,71.85648881952922,144,24,2847.437,3.6035790390364575,34.67711120224962,10647.812,29.574314879183014,25.662187990962515,4.178606107587668,0.4783950731989409
B0005,1.3286444309174914,1.8564874208181572,71.56765060826297,145,24,2847.36,3.605860961214576,34.35552173340636,10621.235,29.926917344820957,25.980230716549915,4.178293208291327,0.48013952405225957
B0005,1.323170899227622,1.8564874208181572,71.2728179243196,146,24,2837.328,3.6105078495292338,34.13298084323835,9969.577999999994,29.76629415599452,25.8806869522218,4.1770810163384215,0.5091449035270569
B0005,1.3181691588445197,1.8564874208181572,71.00339835664495,147,24,2837.281,3.61626290751396,33.97306701477755,10501.094,29.462747298392184,25.489728914515275,4.1790092292724275,0.4825845214419318
